sequence,family_accession,sequence_name,aligned_sequence,family_id
9,0x00e75a30bfd145c2,37237.67599412608,1.6332480793085034,1.1293646246241025
13,0x3dbd9119dab93d9f,39489.04197233897,2.311512796869099,1.011009730795567
14,0x76cdf89ce0b9d5a4,33891.6714401436,2.624613676741908,1.0763551399886386
15,0xdd0d466dfcb9dba5,35927.3719704494,4.777660586528777,1.1307224140266796
4,0x4ecda5faf84b53bc,34272.7127433839,1.192741327938521,1.1059667070306396
8,0x35c40411ba14452d,34220.31628976164,4.263222395874585,1.102764746009603
2,0x5fa2c69bb3e7a5d7,47352.02422654205,1.8349086664646292,1.0540132697434053
9,0xea09b5a330e78f20,33045.659930138936,1.392076559314655,1.0011931035998187
14,0xc105ac7e0c44eb04,44745.657295975194,3.7789089457368346,1.1907575410994486
6,0x69b24554b891fb2a,46823.37113612813,1.4183254559409724,1.136485712964505
8,0x173d8e49f4ad7791,48055.81967976212,1.4277166611053285,1.1347762059148403
3,0x92a55b7514b13b33,46138.73246466713,4.61299665732985,1.021171033873554
3,0x190742cc8c0c7fef,39701.40958434744,2.9106706420213606,1.0919867919661181
14,0x37d03a79c50a4ed2,45186.31779959024,3.9896910425427907,1.1748279074286367
1,0xea9dbceeff309ddd,48515.584084536735,2.5064221604158243,1.167961722011733
16,0x8125f250ecbbe27f,45761.75098415401,4.390107045795669,1.0748926463184036
14,0x949ffc4b530ea5bf,41661.218128185414,3.208837594871123,1.1356831386511428
8,0x6db15371f2647f91,43895.48875753442,3.954322778514491,1.1881962565799062
7,0x636071346924dbc3,45375.65715594679,1.1964266331293851,1.0187425980260814
15,0x6c522c5a908cf459,39313.066048094945,4.161290354868598,1.0081727339713946
10,0x1941a99037ac4fa9,46711.33015838779,3.0500447522772953,1.1229545821919662
1,0xce42306c79b1fa82,43120.78032001837,2.2958205299502796,1.0998044351589504
1,0x075905338c6a8fef,32558.712974099733,2.7232981351277994,1.1486715970419628
17,0xd98c1955fc02abd8,31619.183298393396,3.568531396288955,1.1675307604191805
14,0x645096f5dc1eda8e,48800.11289875969,3.3817290289722646,1.0241692967743836
6,0x756370fcd3e66db6,35587.67949351721,1.2208566400666068,1.0901129967515124
19,0x9f1ef7a93c000ec6,36200.996602103085,1.078763925342146,1.1556714670983317
12,0x502fcb1feed5264f,34797.77865455197,3.4325945476066155,1.1144509389728932
15,0xf2cd4beaedabf185,45274.41934841673,4.095938529593164,1.0994055826694398
18,0x1f671ef9fd11c245,48834.48970674159,3.9391541180496574,1.1441537280648675
10,0x0b18b9236e2bf21c,49664.18619847199,2.8110596991868784,1.1705024082701043
7,0xe21a9abc97b443a5,43707.03305345407,3.687202125810396,1.0148489239159029
9,0xb79e7a4365e7c260,45275.46596820947,4.4640203259461675,1.1558931034398254
16,0x13e0549962152e16,42329.11541506205,4.082095933243943,1.0933546236526852
13,0x2c9a8fd807c1b1d6,48116.01404121517,3.27271367586225,1.1913268625147018
5,0x83bf5892592b2dda,48692.1201754527,1.729591449403053,1.1124930575549192
11,0x62da07adbe285609,35550.87233839671,4.492814526779101,1.1928785339234014
7,0xbf2721d1b1e0bfef,40359.975573991265,3.5262191444196653,1.0528909558729052
10,0xa7e04366b1e1535a,36137.70846444247,3.7873670062774085,1.056557982108715
18,0x99ae049423a88981,39140.24569244829,2.2446271603946117,1.0023547007954094
13,0x5dcac58617678599,40585.05032014936,2.669458536370957,1.017461859479358
4,0xc383460038f0dd4e,36152.79113307288,4.714400475315095,1.1567820834622373
6,0x3e1d4fdc5ebe81bf,41730.08148978105,2.856050015319296,1.0179817873493682
5,0xc2105ff5eb48d305,39590.04196799449,3.944915949894901,1.118928830465928
4,0x2ed67d1b9f06056c,43564.47670289125,2.3664738504613902,1.1679551197499825
8,0xd52fcc6c2740857a,32107.353482718132,2.570404808512201,1.0586313789115038
3,0x55a2f3c80243278d,36392.77413699946,1.4355580452886052,1.148840174829215
1,0xf6725747bb038ad6,38725.8246774578,3.8432881000057906,1.18297188202066
3,0xaee285e43598be54,40794.24945276375,2.0951263534964366,1.0476078026444304
4,0xab018e96d7a646f7,37128.82935429163,3.105229702311005,1.165552543826929
12,0x6786bb0e63e7b5bf,33766.103943296075,3.0586091964673896,1.1237308963875474
3,0x9d53a67d48eb8b06,37136.75235497569,1.5510393252896106,1.0482275200342075
13,0xfcc3bcc0ee460bac,30238.695173139757,1.826249005365724,1.151933902673599
10,0xd60ef947b1dd728e,36569.905283203894,4.684212836539521,1.0963058894185698
13,0x3d4732e364045d1a,31706.394065060336,2.438130503936137,1.1923742604558993
12,0xcb227805a890037d,38779.18011635624,2.4021415578015524,1.1582561856854228
15,0x60c14973dfbda5ae,41115.991093291326,3.3843369900198566,1.151087144467277
16,0x5998206d37c24d5c,33058.87165973542,2.6322486242046854,1.1211166676009172
5,0xcace92fb4ba820a2,38417.54241884647,3.315264375475591,1.1457534978430413
15,0x597459671f8b1d74,38840.84820924855,2.3575823580469644,1.0826512038735363
4,0x0756ae1e4b5ad5fb,31122.98169811153,4.893727842220926,1.0953198746014534
14,0xc4edb33b9f4f8924,31239.881864416744,2.53334491307807,1.1651212818464307
4,0xfe4e42adf63aa946,46682.886064502665,1.9853255463748924,1.1265881781317082
15,0xa091f247e2ef7a2c,44257.178877721526,1.4366021604674204,1.0832220447913101
1,0xd65c3f94df77734b,37815.05694469882,3.9642892076285303,1.1277217190379845
18,0x6be371549a396269,49483.837438532224,3.1180703181567178,1.0423343492481647
12,0xe5cf6cabbf1516bb,33877.96341091134,2.07834883447379,1.1312386536619357
15,0x33e1133c6124babb,33122.87240262556,1.5368611043561988,1.0546798558538777
12,0x9556ccc5d664e29b,48952.735989847235,3.8511274795492914,1.1615844212815012
8,0x1c66ffb1449f9925,33205.62200887837,2.1835653951216125,1.116411203929514
17,0xfb5fd18ba83438ed,41079.93603765787,4.186357192409217,1.1373375915629993
19,0xeae1023af441b7c9,30386.050974968733,3.1998743212120657,1.0361025686754812
14,0x7088a63f1730eacd,48390.45503606714,2.7087941478180024,1.1665690184683626
14,0xfd6110b3fcef5149,46485.44975139134,2.323811745215052,1.1578139123806523
7,0x2a923d285bb7d82d,40388.98361740125,4.284687779991163,1.016114825948934
7,0xbb7eaa0169be7ecc,43182.85883650102,2.929694582904625,1.1576413254720994
6,0xb4c22140512a0fd4,31771.851585041637,1.9930027364376386,1.0313991763591037
18,0x56f7838ebbadac8c,45863.40576558138,2.915194244516197,1.0281400772171774
5,0xa3e7edae6df79667,35457.113631203196,3.5135400586479015,1.1548343694955814
3,0x135dc03db2b34de6,49796.95286434661,2.6584077627467004,1.0749843944408723
3,0x9b39fb9fcbab483e,44876.38705461976,1.1340402816739252,1.104360310616765
19,0x124dd540ec6acf8c,38025.21407322201,3.081021763799423,1.0423402648436182
17,0xc4dd198cc498113a,33896.52264568187,3.0768866326904067,1.0128061219159812
4,0x0eb57ccfddde30cf,40393.90693558495,4.141638739826514,1.033947872847495
2,0xf61cef9a7c9771a0,30636.065887391487,4.726968361390451,1.1138166707167536
3,0xce0d94b0733f92f0,37594.07236061282,1.3769515047526966,1.0280007468618004
9,0x8dbfedb414811eae,42047.693051514776,3.6275276704414243,1.199918892683216
4,0x10edeb7d0e4b29f9,44129.82034270228,3.7418537445568805,1.1099670764969447
15,0x5282303175ab0408,43640.581854241995,1.6348768018874669,1.1075307885499515
11,0xdbe2822986cecd33,44098.85917122961,1.1126638295727527,1.166740477192825
18,0x9ed3e869508b8fe2,46563.52913450275,2.3378178070694227,1.0723602286707998
12,0xfaabcaa1ab87b47a,30503.05259890317,3.6377329142121435,1.1536140507438628
13,0x0f788ea9ce6a0d22,42297.0854262568,3.650407246961465,1.182633254663596
12,0x2a7a9fccf35c90b4,33986.8384156882,4.179661990340108,1.1052002889532393
17,0x7303684045115799,34006.11109872021,4.753490488860122,1.0158370036186177
4,0x65b83ae3d3bf4469,34216.21945425628,4.2942446088228134,1.0916090071866622
16,0x977adba79592b1b9,43320.7367785711,2.983189247418286,1.0482225491512767
15,0x7ef641a1fccf50a0,37380.73591730898,2.5138505653950736,1.1408270339741968
3,0xede90fe6158f1c21,32225.50848148315,2.073839723891731,1.0440468133497653
18,0x05d58fd9b5168db3,49551.310907664956,4.46620125264055,1.1754292493210992
3,0x87319b2bf9c20d21,41980.559330846525,3.1619343725842644,1.0267938509743437
13,0x39e0c1699f3942fa,45001.29257575382,3.640720005987547,1.1410026163236167
17,0x1054f7394a4feebc,41418.10131561357,4.569772373371579,1.1247789429250092
5,0x8fb3d78fbbc7d388,33468.521908711395,3.5297630458712086,1.1942035147211714
7,0xcc1bd82fa69ba381,35680.44200830797,3.5440479084881313,1.0388675348328291
12,0x624091c84af16ec6,47444.461378757056,3.709874628075474,1.0614882348899275
11,0x28500d9307451c68,31066.539834473842,3.426947688847759,1.1776728536389849
19,0xf6bfba699a699aca,46539.41613739093,3.7241451072125753,1.0620240981481122
12,0xe9810adb4c87ce3b,46716.80285957682,3.271731566811051,1.1651041747305035
10,0x4126f0f6db63a58a,46454.49932854702,1.2696406459676735,1.1732493745585255
1,0x3a9fb3671df7acb2,40107.557142562764,3.5901450058053466,1.0097326875048136
12,0xab483ab58e604532,47047.16325138317,3.306015755051973,1.0739407617259542
12,0xd42410e13fe52726,48844.12187974337,2.9874313194230577,1.043988542847505
4,0xcca5973cb15a3c7b,43187.817412205564,2.713705814102503,1.1064124996892024
15,0x97a145a4f5c0ebb6,41668.67143078398,4.951025517944857,1.0020108245201755
17,0x294b4de3be177f48,36135.695637338205,3.892617013454025,1.147236736518185
8,0xf234535c64b49eff,47149.691082808524,4.327435570857977,1.0841254723545528
13,0x6993ce767b3ea52c,45533.986725813964,1.5922210462941875,1.0616766207855286
17,0x66fc3466b14b16e5,46893.87675044045,1.619759852151914,1.1965351796597332
17,0x369c9e012369ab9e,30479.647609658612,2.7317533587507445,1.0287424362266928
14,0x815bf99e1ccebf01,36930.85601431229,2.5577860386052924,1.015914289671946
12,0xbb11e5704ca9776f,41035.077905554,4.84225675093726,1.0989197312119812
14,0x7a4692521c28e22d,49224.3153409421,4.607140537087055,1.1821653224388056
7,0xd2dbe5b8aade50ea,38024.28451200328,1.321423844914849,1.0633217692096413
18,0xbcdda4670975559c,36704.5483490434,1.9894306572456961,1.1455526395810882
10,0xa28a607313e6ddd5,47435.80247597987,1.4171081563211119,1.1968666935364152
17,0xadbeb35b13f15b07,31693.24320569494,4.3286806895485554,1.165209125770549
11,0x59881303bd3a018a,48299.939874262964,1.8134495753268585,1.1447205470767663
13,0x7e49a1e2e5399ae9,30537.189529875868,3.175645564751843,1.1562590617720365
12,0x1a1644ce8b484efa,32435.308960848914,4.564911705370374,1.049796446912873
12,0x5bcb8f57fcb7a5e2,48378.13467007075,3.5465986897605073,1.1935641746977999
11,0x6535568e5f5f6a5d,40283.26949248859,1.0067117521946973,1.0953747427354323
6,0xad5db74cb86d98e4,44288.46333343816,2.1147443224130957,1.0158003174738035
9,0x0f281b486e38e99d,43922.90878622726,2.08093527288374,1.0361352072669943
12,0x24992b31d4450968,36745.69084627377,1.6493172756641319,1.152115153271096
5,0xa58b653ac1006aec,38139.48591367992,3.1894186665004987,1.159761819435414
10,0x6e827cec3d7c781d,31037.891928941037,4.36224602431497,1.0313668943598049
13,0xeb91be37d4101460,47776.84019170345,2.2218010522588,1.159041206713266
14,0x55276c30986b2246,37386.51324374631,1.3655353526208853,1.1774201696124327
7,0x9944f1c5e856e32e,37731.75726836389,1.1012528360425873,1.036037246662541
11,0x6ac1e84cb1e3bebb,41430.8190660624,2.667475270158506,1.1201193642617229
10,0x5fe6b878ab329fd2,46435.51333910794,4.380144674724313,1.1634797293221195
16,0xb10d03e5e6b2bb0c,46850.76108677645,1.681366331392835,1.1917324206109938
7,0xb21bd371c3444abc,36285.668593927374,4.428463693879639,1.007580823801843
9,0x8bd398960104793f,42452.225018864236,4.136102132815454,1.1123417761307264
14,0xf780b0b1fdc45882,35044.86368011655,3.7298263153475837,1.1630522925365971
14,0xbc18a4bda300b79c,30017.894991808378,4.169047274335256,1.0594371140015293
16,0x4a478e75183d2e62,30266.223515974634,2.336758442030899,1.0072129704348984
8,0x09541616905fdbe2,48491.146744526755,2.6248213795359603,1.0181490046977029
10,0x3ad82d8182703544,39391.738206584596,4.7783586024169615,1.146574418233445
6,0x94d9e554d482939f,47277.09768731121,4.942502670952543,1.069233097668825
5,0x508b146260975790,37201.443584207416,3.502597774138647,1.0587271637284543
6,0x5a7211be9b8d0f6e,36302.608832415295,1.8236709908198923,1.064658010522264
3,0x3d615960cdb56de4,41644.14195713862,3.0198454932972365,1.1661955770756733
14,0x267b6ec5e8c615b3,47785.15689649069,3.280363235640258,1.0635159297913888
8,0xc8a83b4e7c05f801,32800.995086661766,4.88826846996586,1.1328045477907969
12,0x32dbcb64a3d2f07a,48492.688897239736,2.7851126208720727,1.0700262166400603
11,0x0eee3606ee8d65ae,39766.42898457977,3.172675401149705,1.0902033851348933
18,0x9ae3525e95b2d54e,35897.90422867239,1.5732680599020403,1.1561141427563297
12,0xc7421679bc6f550f,32522.298338881774,2.720804617374921,1.0765281419797734
1,0x819b46213da26330,35686.221139048364,3.9819218384401447,1.1815506549260428
9,0xb8d3ca361b4f2a3d,31266.625329866718,4.934115986264395,1.0325354405301483
19,0x33b2bbe5d21fc222,37463.59239668944,1.0635672169225123,1.0697222195595217
11,0x318f72de7730cd45,31417.74336002161,2.285736513751287,1.1116539809501598
2,0x8001a32a9c47d268,46924.27412585418,3.594597976859782,1.0545822456627028
4,0x83bc86e1586990f8,38450.62133698836,2.3505799505659297,1.02938721567023
1,0x60f7a581a1ff707f,40394.94117824891,3.1434638232132093,1.1673362064650348
5,0xc3ee00657cf7eebe,33216.39085563407,2.9571363839191713,1.156965301050636
14,0xdea2b2be93c5bf7a,47083.7480636298,4.8747470770519215,1.1258890207100818
3,0x90721a314fd5d3d1,33129.350384419435,1.1123434305374218,1.1687181373089255
15,0x8281855c10fbba02,40223.21285860105,4.130423821646359,1.1002805981756802
6,0xaee482ad8c02b698,32988.41221153598,3.413872430309734,1.1088786502239436
10,0x7c34d4a7b67dea0e,37634.078084801935,2.2243633512464744,1.0075652596908875
15,0x45aeb204cf9fb175,48340.828587482036,4.76184570169767,1.043829808066709
8,0xaacb42f3fc879378,33700.3114671711,1.1637422294426005,1.0881432674194782
16,0xa03c836ca8985dbb,36775.74754371258,4.421534374687676,1.0475850178984163
12,0xa28a43a0c3068500,41828.5424301547,3.6139291734954293,1.109059773988009
16,0x83be3fa596b55a2a,30821.36106358104,4.292253350753315,1.1351142688751672
13,0x036e8599096cc0cc,37096.464098730976,4.724233472379958,1.0988026598380483
9,0xdb3ce0e17e4b2825,39184.53091613732,3.8704984029458114,1.0633666567900906
9,0xde29b0e8d5964d35,47790.33882112286,4.532497134136404,1.1546697970903688
3,0xcfd86427250de12d,43815.093221029645,4.800634115974876,1.0120707542123168
9,0x15e985afc1390b36,42605.41009103678,2.04526576529554,1.128344674119498
9,0x66ef3c3c8f4134db,42581.04352894516,1.523635671676741,1.1327760830994094
17,0x9233771928640c8d,38063.97254986833,4.819146105292686,1.103535277968864
3,0xb2e08b9f61fbda82,31341.418727610595,3.6792320251912702,1.0417066275113747
5,0x158d92c1f637d3a0,33160.29375987094,2.8624686321354815,1.090388457974557
4,0x7c2baa1a9476dd0a,32836.59333271097,2.022657684476116,1.1579415830103688
5,0xd343f8304d94d56a,30240.708463108986,3.0626577900682364,1.1859768553834449
17,0xce92c8dab2a04091,31598.1239141991,4.534844061570956,1.0528281627683362
4,0x94dcc7cd3f6718b4,39476.29531752073,4.060668839526741,1.1233118004972833
10,0x15e2a5cfbe3594ee,48849.57741830101,1.615050597022294,1.0996988864071995
10,0x55deb6db7d9d7659,49625.115689671744,4.1897447958135,1.1570160308596944
7,0x816ae6cecc0b11bc,37957.97635610647,2.692914119965997,1.074417871017528
15,0x0a4d0bfac3447fd8,32756.64987173132,2.7723667058575345,1.189860564335322
2,0x2143c5d12c167d9e,37418.102870424584,4.006045985461586,1.0555314823193716
9,0xcd90fb4d6e111ccd,47451.0097429991,1.5037575149768045,1.150466249985571
2,0x57a59eea3ad79514,45539.35089170154,4.5357152298863905,1.0413041581164544
9,0x4027a2afe95ebace,31216.603413246463,4.146088056862647,1.0386319532402428
4,0x9fc2b7788b0b6b42,37236.16210447654,1.6925733669296692,1.1581641203896815
5,0x2252e890c4d59bbf,36482.518657727516,4.626991861222454,1.1601202772015826
16,0x272e53dd1b0ae532,45491.8091910393,4.067866102868756,1.013164620280577
19,0xec479606d11cf1dc,42817.90884047561,1.3838436534578316,1.1229060959029902
4,0x9160158fd29ae656,39848.317671496654,4.431183235131444,1.0741819038580829
8,0x3f78392552111604,33297.989904321235,1.6422777044315318,1.0486222421938893
4,0xa04552d360aec24f,34365.90493621946,3.337359712803131,1.0847323997128135
6,0x78a711a5b8a19a28,33795.04640613684,1.7803667260171592,1.1999503810137608
12,0x9b78177ae1250742,30641.14660906081,1.7871332434794396,1.0411259818862524
3,0x54f5eb4893f29086,38928.42408452974,3.414230709863161,1.0513335480540043
7,0x31fd120da73b95cc,40726.078848925084,4.9767244081552064,1.091681958397786
11,0x55df0b58cb136c4b,36315.74314282592,1.374149990286352,1.0509193347652126
2,0x3d6116d34cab47a0,46691.254477595234,4.040039391963774,1.0517916035782178
10,0x4570ef4a9078b32b,41127.432804287826,4.695104883979015,1.0834394702233783
2,0x49a47fa1a12d2b79,40669.00718981849,4.198469943894043,1.1308887572684023
19,0x6c2f20b209cac8ef,35351.13172179163,1.3276745572682636,1.0141695607808459
16,0xe3ccbe542a95a455,44521.636611684415,1.9211642304304628,1.169211755565961
14,0xd1e6e2a346740701,30521.048956042363,3.556316529080749,1.0163207092107203
16,0x8eeab7cc916a325c,48296.58391397708,3.041495528137081,1.1272524620449882
5,0xacfa2ba2f5cbfbc8,46097.57277002069,1.189315625423839,1.0383845251454162
7,0x383674d8ee76f823,38740.371829684125,1.601864438443088,1.0231906869926821
8,0x46d755b63195ecbd,38449.952295330484,1.7528190586835937,1.062152798400413
9,0x1951febceb63749e,49900.89294317282,3.993891303652875,1.1727607171123524
18,0xd0920dbb92de3fce,38246.40225419359,4.95282033108589,1.032365747818296
12,0x4cb6df408299f4ca,46861.279376908584,2.0798337163800564,1.1593530634911513
9,0x3a4738d8626e3eda,44098.941580368235,3.9010212994695137,1.1628653677870437
15,0xb5552233043df6ba,49987.4247153304,2.2492971188523097,1.1072636710928903
16,0xc73c5b809b710b86,48918.75701434862,2.929418340287906,1.0087686187976264
8,0x3d97e99a6d58821f,48329.64585835317,1.4284686468925676,1.1776633256706812
6,0x75b8db866caa3430,35978.263555084566,2.2477056296896945,1.1958258429972075
11,0xe4d9d9796ef400a7,48119.68466860705,1.273672004184561,1.042069149163541
18,0x6f5844ba52f4b05a,48416.65067106838,1.0883095244713057,1.0066794719445364
10,0xd59eb926ba1d9fa2,45012.87855845753,2.106125974211234,1.0844266768773627
8,0xf09e10df2bd249b5,49194.48683015563,2.525605772178903,1.0841648533569213
13,0x56d7a89dc3d4c33c,38693.76629315619,2.6568725005025478,1.0856393972734821
8,0x86f17b07767ae2f2,43914.06414544425,3.457951524689164,1.0449446528415292
13,0x1aa2f9478b4fcbc8,41208.00403564932,4.990804125408242,1.0204568765186195
7,0xdb97677a7d819c8b,44950.339000034226,3.01759033171412,1.1826814635866931
11,0x86ad815d6f627ba3,41963.64029697308,2.1633452789483796,1.1281467733972834
10,0xf332a55fa600012a,37007.42426848814,4.53603696383577,1.1660087480164383
7,0xe0dae37a017fd874,37254.82643562832,4.59153165498007,1.106138115024248
13,0x0a296ddde83e7728,42395.65194301306,4.127428632819466,1.0825439726615873
19,0x724ee15027dd62bd,37953.65150713215,2.3954954173719964,1.062155232128777
7,0xb67b18a7ffd7d614,41992.98764470443,1.0451714309941527,1.1961742246281135
18,0xe6c37cccb6f219ff,39076.47799948983,3.519937718446271,1.0903287097489878
